benchmark_tag,git_commit,action_loss,action_rmse_mps2,action_rmse_norm,epoch,grad_norm,has_nan,model,param_update_norm,rank_loss,ranking_accuracy,score_loss,score_rmse,step,target_action_std,test,topology_accuracy,topology_loss,total_loss,train_loss,val_collapse,val_collision_free,val_deadlock,val_form_ok,val_form_rms_mean,val_goal_reached,val_loss,val_success,val_time_in_tube
benchmark-protocol-v2-smoke,3e93d9541e1516c24a7d89448de0f33daf2b8421,,0.02066444881260395,0.034440748021006586,55,,,gnn_only,,,nan,,nan,,0.47735760509967806,small_data,nan,,,0.0006157344811880547,0.25,0.75,0.125,0.5,0.5906800099578005,0.375,0.0012010066770017148,0.375,0.6317575267142099
benchmark-protocol-v2-smoke,3e93d9541e1516c24a7d89448de0f33daf2b8421,,0.019383086040616036,0.03230514340102673,56,,,gnn_only,,,nan,,nan,,0.47735760509967806,small_data,nan,,,0.0006844723597168922,,,,,,,0.0010606140596792102,,
benchmark-protocol-v2-smoke,3e93d9541e1516c24a7d89448de0f33daf2b8421,,0.021484557911753653,0.035807596519589424,57,,,gnn_only,,,nan,,nan,,0.47735760509967806,small_data,nan,,,0.0005730664768230377,,,,,,,0.001299231848679483,,
benchmark-protocol-v2-smoke,3e93d9541e1516c24a7d89448de0f33daf2b8421,,0.020163130424916745,0.03360521737486124,58,,,gnn_only,,,nan,,nan,,0.47735760509967806,small_data,nan,,,0.0006231525405180744,,,,,,,0.0011423064453992993,,
benchmark-protocol-v2-smoke,3e93d9541e1516c24a7d89448de0f33daf2b8421,,0.019387034028768537,0.032311723381280896,59,,,gnn_only,,,nan,,nan,,0.47735760509967806,small_data,nan,,,0.0006149109084314356,,,,,,,0.001060630416031927,,
benchmark-protocol-v2-smoke,3e93d9541e1516c24a7d89448de0f33daf2b8421,,0.01883661802858114,0.03139436338096857,60,,,gnn_only,,,nan,,nan,,0.47735760509967806,small_data,nan,,,0.0005331778012785233,0.125,0.875,0.125,0.5,0.576110847128684,0.375,0.0010032511025201529,0.375,0.6469811320754717
benchmark-protocol-v2-smoke,3e93d9541e1516c24a7d89448de0f33daf2b8421,,0.12809714555740356,0.2134952425956726,1,,,rvt_swarm,,,0.7437499940395356,,0.5147640198469162,,0.47735760509967806,small_data,0.471875,,,0.7804005752007167,0.125,0.75,0.0,0.125,0.7147263523501655,0.0,0.33131601214408873,0.0,0.20625000000000002
benchmark-protocol-v2-smoke,3e93d9541e1516c24a7d89448de0f33daf2b8421,,0.09409710645675659,0.15682851076126098,2,,,rvt_swarm,,,0.8739583313465118,,0.4998999506235123,,0.47735760509967806,small_data,0.86875,,,0.2726278516981337,,,,,,,0.2042423665523529,,
benchmark-protocol-v2-smoke,3e93d9541e1516c24a7d89448de0f33daf2b8421,,0.08147763267159461,0.1357960544526577,3,,,rvt_swarm,,,0.9010416567325592,,0.4480908662080765,,0.47735760509967806,small_data,0.85625,,,0.24690797072317866,,,,,,,0.24574858248233794,,
benchmark-protocol-v2-smoke,3e93d9541e1516c24a7d89448de0f33daf2b8421,,0.07466595992445947,0.12444326654076576,4,,,rvt_swarm,,,0.8822916686534882,,0.4764473706483841,,0.47735760509967806,small_data,0.85625,,,0.19548305181993378,,,,,,,0.18529219180345535,,
benchmark-protocol-v2-smoke,3e93d9541e1516c24a7d89448de0f33daf2b8421,,0.06982841715216637,0.11638069525361061,5,,,rvt_swarm,,,0.8927083373069763,,0.43261457085609434,,0.47735760509967806,small_data,0.853125,,,0.1823013929857148,0.625,0.625,0.5,0.125,0.6224591081258932,0.25,0.18083400577306746,0.125,0.5313961161387633
benchmark-protocol-v2-smoke,3e93d9541e1516c24a7d89448de0f33daf2b8421,,0.06667770579457283,0.11112950965762139,6,,,rvt_swarm,,,0.9218749940395355,,0.4333231657743454,,0.47735760509967806,small_data,0.875,,,0.1660833790898323,,,,,,,0.16544463858008385,,
benchmark-protocol-v2-smoke,3e93d9541e1516c24a7d89448de0f33daf2b8421,,0.061393640935420976,0.10232273489236832,7,,,rvt_swarm,,,0.9000000059604645,,0.42816575467586515,,0.47735760509967806,small_data,0.840625,,,0.15628823273711734,,,,,,,0.15075908452272416,,
benchmark-protocol-v2-smoke,3e93d9541e1516c24a7d89448de0f33daf2b8421,,0.05951640352606773,0.09919400587677955,8,,,rvt_swarm,,,0.9291666626930237,,0.4314123421907425,,0.47735760509967806,small_data,0.84375,,,0.15020120615760485,,,,,,,0.1469392456114292,,
benchmark-protocol-v2-smoke,3e93d9541e1516c24a7d89448de0f33daf2b8421,,0.05624992579221725,0.0937498763203621,9,,,rvt_swarm,,,0.896875,,0.44573785066604615,,0.47735760509967806,small_data,0.865625,,,0.14119718422492344,,,,,,,0.1365490399301052,,
benchmark-protocol-v2-smoke,3e93d9541e1516c24a7d89448de0f33daf2b8421,,0.054249236136674886,0.0904153935611248,10,,,rvt_swarm,,,0.8552083313465119,,0.436877378821373,,0.47735760509967806,small_data,0.859375,,,0.1349624175992277,0.125,0.75,0.0,0.5,0.5913219605628445,0.5,0.1345605194568634,0.375,0.5843764775413712
benchmark-protocol-v2-smoke,3e93d9541e1516c24a7d89448de0f33daf2b8421,,0.05172315046191216,0.0862052507698536,11,,,rvt_swarm,,,0.9270833313465119,,0.4167871594429016,,0.47735760509967806,small_data,0.865625,,,0.1273721545934677,,,,,,,0.12505369186401366,,
benchmark-protocol-v2-smoke,3e93d9541e1516c24a7d89448de0f33daf2b8421,,0.0485928413271904,0.08098806887865066,12,,,rvt_swarm,,,0.8864583373069763,,0.3919398009777069,,0.47735760509967806,small_data,0.871875,,,0.12407965784271559,,,,,,,0.13096962496638298,,
benchmark-protocol-v2-smoke,3e93d9541e1516c24a7d89448de0f33daf2b8421,,0.045923153981566434,0.07653858996927738,13,,,rvt_swarm,,,0.9302083313465118,,0.39871478974819186,,0.47735760509967806,small_data,0.86875,,,0.11747557678156428,,,,,,,0.11480026096105575,,
benchmark-protocol-v2-smoke,3e93d9541e1516c24a7d89448de0f33daf2b8421,,0.043013015314936634,0.07168835885822773,14,,,rvt_swarm,,,0.8979166686534882,,0.38982962667942045,,0.47735760509967806,small_data,0.878125,,,0.11570043083694247,,,,,,,0.13111890032887458,,
benchmark-protocol-v2-smoke,3e93d9541e1516c24a7d89448de0f33daf2b8421,,0.042005424723029136,0.07000904120504856,15,,,rvt_swarm,,,0.9260416567325592,,0.4070013642311096,,0.47735760509967806,small_data,0.853125,,,0.11334753574596511,0.375,0.625,0.0,0.375,0.5804671464457798,0.5,0.10575254485011101,0.375,0.6005248294970161
benchmark-protocol-v2-smoke,3e93d9541e1516c24a7d89448de0f33daf2b8421,,0.04088577322661876,0.06814295537769795,16,,,rvt_swarm,,,0.9260416686534881,,0.40159436464309695,,0.47735760509967806,small_data,0.86875,,,0.10900669776731067,,,,,,,0.10103488340973854,,
benchmark-protocol-v2-smoke,3e93d9541e1516c24a7d89448de0f33daf2b8421,,0.042376631945371626,0.07062771990895271,17,,,rvt_swarm,,,0.9260416626930237,,0.4437699854373932,,0.47735760509967806,small_data,0.875,,,0.10694855695797337,,,,,,,0.1033058449625969,,
benchmark-protocol-v2-smoke,3e93d9541e1516c24a7d89448de0f33daf2b8421,,0.042285899743437765,0.07047649957239628,18,,,rvt_swarm,,,0.88125,,0.38987669348716736,,0.47735760509967806,small_data,0.85625,,,0.10620804660850101,,,,,,,0.10343830958008766,,
benchmark-protocol-v2-smoke,3e93d9541e1516c24a7d89448de0f33daf2b8421,,0.038879920095205314,0.06479986682534218,19,,,rvt_swarm,,,0.8854166746139527,,0.40173414945602415,,0.47735760509967806,small_data,0.86875,,,0.10329027217295435,,,,,,,0.11139077544212342,,
benchmark-protocol-v2-smoke,3e93d9541e1516c24a7d89448de0f33daf2b8421,,0.04023595802485942,0.06705993004143238,20,,,rvt_swarm,,,0.9270833253860473,,0.4406620651483536,,0.47735760509967806,small_data,0.86875,,,0.10205068679319487,0.375,0.75,0.25,0.375,0.5524987441559694,0.25,0.10864090844988823,0.25,0.674500128998968
benchmark-protocol-v2-smoke,3e93d9541e1516c24a7d89448de0f33daf2b8421,,0.035803193673491475,0.05967198945581913,21,,,rvt_swarm,,,0.8937500059604645,,0.3675756186246872,,0.47735760509967806,small_data,0.884375,,,0.10171883602937062,,,,,,,0.10618919804692269,,
benchmark-protocol-v2-smoke,3e93d9541e1516c24a7d89448de0f33daf2b8421,,0.0375147058814764,0.06252450980246067,22,,,rvt_swarm,,,0.834375,,0.36483789086341856,,0.47735760509967806,small_data,0.8625,,,0.09897433084746202,,,,,,,0.10652495697140693,,
benchmark-protocol-v2-smoke,3e93d9541e1516c24a7d89448de0f33daf2b8421,,0.03558956243097782,0.05931593738496303,23,,,rvt_swarm,,,0.890625,,0.34568711519241335,,0.47735760509967806,small_data,0.875,,,0.09759560442633099,,,,,,,0.10560047924518585,,
benchmark-protocol-v2-smoke,3e93d9541e1516c24a7d89448de0f33daf2b8421,,0.0341097030043602,0.056849505007267,24,,,rvt_swarm,,,0.7968750059604645,,0.36991788148880006,,0.47735760509967806,small_data,0.85625,,,0.09687523129913542,,,,,,,0.10984981581568717,,
benchmark-protocol-v2-smoke,3e93d9541e1516c24a7d89448de0f33daf2b8421,,0.032779236808419224,0.05463206134736538,25,,,rvt_swarm,,,0.9239583253860474,,0.3477443039417267,,0.47735760509967806,small_data,0.8625,,,0.09596922943989436,0.25,0.625,0.125,0.5,0.5740663049384451,0.375,0.10662001147866249,0.25,0.6138103643644985
benchmark-protocol-v2-smoke,3e93d9541e1516c24a7d89448de0f33daf2b8421,,0.03329392410814762,0.05548987351357937,26,,,rvt_swarm,,,0.9208333313465118,,0.36035473048686983,,0.47735760509967806,small_data,0.86875,,,0.09538337075048023,,,,,,,0.09495895057916641,,
benchmark-protocol-v2-smoke,3e93d9541e1516c24a7d89448de0f33daf2b8421,,0.0323674875497818,0.05394581258296967,27,,,rvt_swarm,,,0.9239583313465118,,0.34939374923706057,,0.47735760509967806,small_data,0.89375,,,0.0928128633234236,,,,,,,0.10129898712038994,,
benchmark-protocol-v2-smoke,3e93d9541e1516c24a7d89448de0f33daf2b8421,,0.03462447077035903,0.05770745128393173,28,,,rvt_swarm,,,0.9208333313465118,,0.36179299354553224,,0.47735760509967806,small_data,0.871875,,,0.09448949752582445,,,,,,,0.09335982874035835,,
benchmark-protocol-v2-smoke,3e93d9541e1516c24a7d89448de0f33daf2b8421,,0.03339588493108749,0.055659808218479156,29,,,rvt_swarm,,,0.878125,,0.36691429913043977,,0.47735760509967806,small_data,0.834375,,,0.09163238844937749,,,,,,,0.08741639629006386,,
benchmark-protocol-v2-smoke,3e93d9541e1516c24a7d89448de0f33daf2b8421,,0.05240703374147415,0.08734505623579025,30,,,rvt_swarm,,,0.89375,,0.4053330898284912,,0.47735760509967806,small_data,0.896875,,,0.09127735495567321,0.25,0.75,0.125,0.5,0.5970478452383511,0.5,0.09629007950425147,0.5,0.49915252050238
benchmark-protocol-v2-smoke,3e93d9541e1516c24a7d89448de0f33daf2b8421,,0.03321614898741245,0.05536024831235409,31,,,rvt_swarm,,,0.9354166567325592,,0.3665463149547577,,0.47735760509967806,small_data,0.846875,,,0.09395234266089068,,,,,,,0.09719971567392349,,
benchmark-protocol-v2-smoke,3e93d9541e1516c24a7d89448de0f33daf2b8421,,0.03167387299239636,0.05278978832066059,32,,,rvt_swarm,,,0.8343750059604644,,0.3656955689191818,,0.47735760509967806,small_data,0.846875,,,0.09086209080285496,,,,,,,0.09600496590137482,,
benchmark-protocol-v2-smoke,3e93d9541e1516c24a7d89448de0f33daf2b8421,,0.02999609224498272,0.0499934870749712,33,,,rvt_swarm,,,0.8510416626930237,,0.37464989721775055,,0.47735760509967806,small_data,0.86875,,,0.09055133937961525,,,,,,,0.0947595365345478,,
benchmark-protocol-v2-smoke,3e93d9541e1516c24a7d89448de0f33daf2b8421,,0.029366311132907868,0.048943851888179776,34,,,rvt_swarm,,,0.9135416686534882,,0.37555840611457825,,0.47735760509967806,small_data,0.85,,,0.0895056481162707,,,,,,,0.0834148183465004,,
benchmark-protocol-v2-smoke,3e93d9541e1516c24a7d89448de0f33daf2b8421,,0.02963804058730602,0.049396734312176706,35,,,rvt_swarm,,,0.9020833253860474,,0.3393692284822464,,0.47735760509967806,small_data,0.875,,,0.09096744416488542,0.25,0.75,0.125,0.5,0.5595487056683379,0.5,0.08826457858085632,0.375,0.6530320261081416
benchmark-protocol-v2-smoke,3e93d9541e1516c24a7d89448de0f33daf2b8421,,0.04474093928933144,0.07456823214888572,36,,,rvt_swarm,,,0.924999988079071,,0.40781019628047943,,0.47735760509967806,small_data,0.815625,,,0.09098617633183798,,,,,,,0.09432996362447739,,
benchmark-protocol-v2-smoke,3e93d9541e1516c24a7d89448de0f33daf2b8421,,0.030865467712283136,0.05144244618713856,37,,,rvt_swarm,,,0.9354166626930237,,0.36543723940849304,,0.47735760509967806,small_data,0.875,,,0.091879259256853,,,,,,,0.0858523614704609,,
benchmark-protocol-v2-smoke,3e93d9541e1516c24a7d89448de0f33daf2b8421,,0.028033067733049394,0.04672177955508232,38,,,rvt_swarm,,,0.9114583373069763,,0.34067557454109193,,0.47735760509967806,small_data,0.878125,,,0.08608029695848624,,,,,,,0.09891492500901222,,
benchmark-protocol-v2-smoke,3e93d9541e1516c24a7d89448de0f33daf2b8421,,0.03000170230865478,0.05000283718109131,39,,,rvt_swarm,,,0.7458333373069763,,0.3948248475790024,,0.47735760509967806,small_data,0.865625,,,0.08556888521545464,,,,,,,0.09133078753948212,,
benchmark-protocol-v2-smoke,3e93d9541e1516c24a7d89448de0f33daf2b8421,,0.027559017464518547,0.045931695774197576,40,,,rvt_swarm,,,0.925,,0.3446627169847488,,0.47735760509967806,small_data,0.875,,,0.08786921819878948,0.125,0.75,0.0,0.375,0.5777804849032206,0.5,0.07851913124322892,0.375,0.5664857904740689
benchmark-protocol-v2-smoke,3e93d9541e1516c24a7d89448de0f33daf2b8421,,0.028224732577800747,0.04704122096300125,41,,,rvt_swarm,,,0.9239583373069763,,0.3388358414173126,,0.47735760509967806,small_data,0.890625,,,0.08601815766758389,,,,,,,0.08782365694642066,,
benchmark-protocol-v2-smoke,3e93d9541e1516c24a7d89448de0f33daf2b8421,,0.03055842563509941,0.05093070939183235,42,,,rvt_swarm,,,0.9364583313465118,,0.40425166189670564,,0.47735760509967806,small_data,0.8375,,,0.08450927212834358,,,,,,,0.08407834619283676,,
benchmark-protocol-v2-smoke,3e93d9541e1516c24a7d89448de0f33daf2b8421,,0.04376485884189606,0.07294143140316009,43,,,rvt_swarm,,,0.8958333313465119,,0.5193801432847976,,0.47735760509967806,small_data,0.884375,,,0.09693466234538291,,,,,,,0.08618350028991699,,
benchmark-protocol-v2-smoke,3e93d9541e1516c24a7d89448de0f33daf2b8421,,0.028522128760814662,0.047536881268024446,44,,,rvt_swarm,,,0.9270833373069763,,0.34370427429676054,,0.47735760509967806,small_data,0.821875,,,0.09418566698829332,,,,,,,0.08050279840826988,,
benchmark-protocol-v2-smoke,3e93d9541e1516c24a7d89448de0f33daf2b8421,,0.026960094273090363,0.044933490455150604,45,,,rvt_swarm,,,0.9250000059604645,,0.3417762517929077,,0.47735760509967806,small_data,0.890625,,,0.08381179405583275,0.375,0.75,0.25,0.625,0.5745018650671935,0.375,0.0871514730155468,0.375,0.6572420634920636
benchmark-protocol-v2-smoke,3e93d9541e1516c24a7d89448de0f33daf2b8421,,0.02835132770240307,0.04725221283733845,46,,,rvt_swarm,,,0.9260416626930237,,0.34081190526485444,,0.47735760509967806,small_data,0.89375,,,0.08427133237322172,,,,,,,0.0819082535803318,,
benchmark-protocol-v2-smoke,3e93d9541e1516c24a7d89448de0f33daf2b8421,,0.026365704238414767,0.04394284039735794,47,,,rvt_swarm,,,0.9354166626930237,,0.34729672968387604,,0.47735760509967806,small_data,0.88125,,,0.08270003460347652,,,,,,,0.08622128441929817,,
benchmark-protocol-v2-smoke,3e93d9541e1516c24a7d89448de0f33daf2b8421,,0.0285582373291254,0.047597062215209006,48,,,rvt_swarm,,,0.9322916686534881,,0.35359151363372804,,0.47735760509967806,small_data,0.884375,,,0.08319089222285482,,,,,,,0.07689501717686653,,
benchmark-protocol-v2-smoke,3e93d9541e1516c24a7d89448de0f33daf2b8421,,0.028894702345132826,0.048157837241888046,49,,,rvt_swarm,,,0.8520833313465118,,0.3218104600906372,,0.47735760509967806,small_data,0.865625,,,0.08577705033951336,,,,,,,0.0871370293200016,,
benchmark-protocol-v2-smoke,3e93d9541e1516c24a7d89448de0f33daf2b8421,,0.02789234071969986,0.0464872345328331,50,,,rvt_swarm,,,0.9354166686534882,,0.3609263926744461,,0.47735760509967806,small_data,0.86875,,,0.08137355695168177,0.125,0.75,0.125,0.625,0.5341185261062603,0.5,0.07694553956389427,0.375,0.7101065028300247
benchmark-protocol-v2-smoke,3e93d9541e1516c24a7d89448de0f33daf2b8421,,0.03615177400410176,0.06025295667350292,51,,,rvt_swarm,,,0.8906250059604645,,0.39533675014972686,,0.47735760509967806,small_data,0.875,,,0.09001907433072726,,,,,,,0.10244562849402428,,
benchmark-protocol-v2-smoke,3e93d9541e1516c24a7d89448de0f33daf2b8421,,0.026046327129006386,0.04341054521501064,52,,,rvt_swarm,,,0.9354166686534882,,0.407110396027565,,0.47735760509967806,small_data,0.878125,,,0.08437037857042419,,,,,,,0.07969755977392197,,
benchmark-protocol-v2-smoke,3e93d9541e1516c24a7d89448de0f33daf2b8421,,0.026325923725962635,0.043876539543271066,53,,,rvt_swarm,,,0.9156249940395356,,0.33404835164546964,,0.47735760509967806,small_data,0.878125,,,0.08180088665750292,,,,,,,0.07969146072864533,,
benchmark-protocol-v2-smoke,3e93d9541e1516c24a7d89448de0f33daf2b8421,,0.025703778639435765,0.04283963106572628,54,,,rvt_swarm,,,0.9125,,0.3292399525642395,,0.47735760509967806,small_data,0.875,,,0.08004133138391707,,,,,,,0.07810772284865379,,
benchmark-protocol-v2-smoke,3e93d9541e1516c24a7d89448de0f33daf2b8421,,0.024625519886612896,0.04104253314435482,55,,,rvt_swarm,,,0.9249999940395355,,0.37416439950466157,,0.47735760509967806,small_data,0.86875,,,0.08031365068422423,0.375,0.625,0.0,0.5,0.5686893415057135,0.5,0.08963702395558357,0.5,0.6002443217030541
benchmark-protocol-v2-smoke,3e93d9541e1516c24a7d89448de0f33daf2b8421,,0.024814122319221497,0.04135687053203583,56,,,rvt_swarm,,,0.7729166686534882,,0.38002135157585143,,0.47735760509967806,small_data,0.865625,,,0.08278118185698986,,,,,,,0.07893943190574645,,
benchmark-protocol-v2-smoke,3e93d9541e1516c24a7d89448de0f33daf2b8421,,0.024630572274327276,0.041050953790545464,57,,,rvt_swarm,,,0.8895833313465118,,0.33377247750759126,,0.47735760509967806,small_data,0.85,,,0.08129432714647716,,,,,,,0.08000468239188194,,
benchmark-protocol-v2-smoke,3e93d9541e1516c24a7d89448de0f33daf2b8421,,0.0260271517932415,0.04337858632206917,58,,,rvt_swarm,,,0.9114583373069763,,0.47391765713691714,,0.47735760509967806,small_data,0.884375,,,0.0841981586896711,,,,,,,0.07995600923895836,,
benchmark-protocol-v2-smoke,3e93d9541e1516c24a7d89448de0f33daf2b8421,,0.027685019373893737,0.04614169895648956,59,,,rvt_swarm,,,0.9020833373069763,,0.3249609112739563,,0.47735760509967806,small_data,0.903125,,,0.0913856640458107,,,,,,,0.10495008006691933,,
benchmark-protocol-v2-smoke,3e93d9541e1516c24a7d89448de0f33daf2b8421,,0.029021131843328475,0.048368553072214125,60,,,rvt_swarm,,,0.8500000059604644,,0.3765753298997879,,0.47735760509967806,small_data,0.903125,,,0.08264651294383737,0.25,0.625,0.125,0.375,0.6314351895962342,0.5,0.13023314252495766,0.375,0.5474572671798072
